,0,1
0,-2.531353575518872,-0.5709458300907
1,1.8067916280443557,-2.394203805258995
2,-1.0103631147872203,-0.3576156258999524
3,-2.035165594063241,-0.4232751308141578
4,-0.06838127600613209,1.0007460337600687
5,-0.4575058070716673,-0.8397980621348052
6,-2.3024962133941362,-0.8439879188651762
7,-2.0701484239834924,-0.5968377147242934
8,-0.47795172616063025,-1.9440626256402527
9,-1.5295826028058745,-1.2807301061544571
10,-1.0571596409681194,0.001231032759342137
11,-1.22841607378493,-0.9180669165248082
12,-0.226491286211997,-0.09951338566459612
13,-0.850509314005103,-1.8634897278691287
14,-1.5379879551156224,-0.8043205961435436
15,-0.6552875741644193,-1.740955321954501
16,-2.0703884640291466,0.2999348214505229
17,-1.4487811398941068,-0.32722190719601674
18,-0.7032920589727668,-1.0343550384584341
19,1.9528084713246256,-2.1411886033336147
20,-2.328131306210463,-0.537583240180146
21,-1.5472787138167863,-0.3069734311518296
22,-2.5204655151247586,-0.543054963515628
23,-1.9780002125560352,-0.5755256402375772
24,1.9050901022830222,-2.9139224321539157
25,0.11776681199326883,-1.4857018772496504
26,-0.6287721939491008,-1.714091425167539
27,-0.5738004327292127,-1.2267591320181719
28,-0.29941205605805304,-1.1032900933530285
29,-1.153801812280791,-1.628230821767971
30,-1.7974865652446381,-1.4580012716396418
31,-0.6606050204575201,-1.3253549011324184
32,1.0369952523284103,-1.8201162784959106
33,0.8659137622720975,-1.519546263874932
34,-0.4584021476531903,-1.7416232994895249
35,-1.4277671245720518,-0.0973182028665477
36,1.1706647125438638,-0.9296865303218776
37,-0.4195324228506926,-1.6672368509509918
38,1.4919368749941035,-2.4039513269178934
39,-2.4954059819716288,-0.5155196203866738
40,-1.1434427983484028,-0.6080344231977963
41,1.8704708917058745,0.8706093625029704
42,-1.795358435646051,-0.3441187097822023
43,-0.2365542185531051,-1.1893867867511938
44,-0.8577439362287744,-0.772076016608279
45,-0.794371629457955,1.924980199548608
46,0.8464987120143319,-1.0384801674150737
47,-0.2184713144191095,-1.911462038927769
48,0.9550216462878901,-0.35148910697801766
49,-1.1652853281159847,0.03568792560630517
50,-0.4307532785378157,-0.5389557484744802
51,-1.8851278399313105,-0.38590389739779024
52,-0.4156196335266754,0.38930850815171264
53,0.6487147667860653,-1.048816961343525
54,0.2533019532850095,-1.4012039913432084
55,-0.9220320145896015,0.7060115683070154
56,0.36100591273652916,-1.491780008353644
57,1.3679505987716118,-0.1808635254904436
58,1.0151327550458826,-0.9251839164916499
59,-2.241342058144396,-0.5011623087553874
60,-2.041724203558493,-0.7798058074914296
61,0.7901105829166138,-1.2570205339747722
62,0.6025632387966932,-1.3291998547642612
63,-0.5300957073436322,0.5423345698759705
64,0.18558221816230738,-1.5105194068362053
65,0.35237595141271455,-0.7874185079046221
66,-0.5202961358055502,-0.8266504883240849
67,-0.8047932277571218,-1.565182522172221
68,0.06571844457033509,-0.7746415562786684
69,-0.9901586036228078,-1.4625111903622912
70,0.786564470884396,-1.0079239121267363
71,0.5152611167382922,-1.5439062751704762
72,0.3206873713935628,0.35712609761954417
73,1.8053567289202017,1.5999508478939728
74,-1.359761317200678,-0.07808520341934021
75,0.20771542906666707,-1.0318892446636534
76,0.41019760601980637,-0.46314329064263904
77,-2.2542796731431203,-0.668462534126359
78,1.23965861464245,-0.5542857987611158
79,-1.1692451838910911,-0.6856730125692563
80,-1.7561563916969563,-0.48840021429163333
81,-0.4841450872279335,0.6396849722783181
82,-0.23606390965361324,-1.0355670095863538
83,-1.4013477344169252,-1.1258477971212018
84,-0.35357627747439463,2.3617517068104155
85,0.9137097696320783,-1.685670257723102
86,0.5095338482605699,0.8227652906813551
87,1.0676293393997258,0.07913654192843805
88,-0.043363754892455204,-0.2869857777855305
89,-0.02361367182866686,-0.24179829129328348
90,1.1643857560929705,-0.2845369833540783
91,-0.5922233258074655,0.5534380882419699
92,1.321369255560012,-1.1707617616319466
93,1.0601057877961688,-0.7752102382052083
94,-0.5483108003626388,1.2299509383956069
95,0.562807408872113,-1.8110782107840886
96,1.1699189298504211,-0.6057079313125898
97,1.2997386612283661,-1.515928612172308
98,-1.3068742953272494,-0.29684915618642116
99,-2.4686616863793045,-0.5801068644211115
100,1.1476074346341851,-1.262050072481471
101,0.8573009068222149,-0.8839931259220931
102,0.3600580710998881,-1.019005155851383
103,0.36440918944690015,-1.1660141050795112
104,0.1404853036671648,-0.5938971126676658
105,0.38744514028647614,-0.4751662379281855
106,-1.1217676761310575,-1.5223374097872766
107,0.10681162645220467,-1.2407385621608256
108,-1.181592254060237,-1.4505785385613268
109,0.836030434474618,-0.8764176918689427
110,1.0143368065636773,-1.2429675826206534
111,0.5275873112776835,-0.8059162325476621
112,1.529753318807196,-0.7880185259021403
113,-0.920133731637251,0.14836841476703014
114,0.10405500556121722,-0.8781762872526696
115,0.06103421871898456,-0.9254979725108283
116,1.519796015830422,-1.1156830985499882
117,-0.8231789714797372,0.4198681723158389
118,1.1323466918550429,-0.8496659148882953
119,-1.818019027422428,-0.5213455449515033
120,0.7263217887450979,-0.06810288632399217
121,-1.7730913698893842,-0.6601912416066767
122,0.7458570297724887,-1.5200444161288191
123,0.3900137407132076,-1.1105462716802603
124,0.2610970709324499,-0.17793095418453705
125,0.6653575345574773,-1.413578176972522
126,-1.1151931810469,-2.0764563343596456
127,0.09736041295338299,-2.386249518526982
128,2.0791210783623413,2.9249308032464554
129,2.241294392563142,3.1283186626171147
130,-1.2061001991222275,-1.020615860161601
131,-3.5004734025181934,-0.4713099365008888
132,-1.8899846839245582,-0.31646280949695016
133,1.9233422935388154,-0.8514009550570316
134,0.7660149536044062,-1.0905578880641575
135,-0.45756964398445277,-2.213857402056279
136,-2.0842111222717397,-0.5832809707410704
137,2.0245848364388213,2.759359081126381
138,2.0536824326642535,-0.535254810068903
139,0.043020240445760305,2.4397900661437806
140,-1.207223453929682,-1.7991370723505005
141,-0.11822901197377016,-1.486667012988624
142,-0.5865396535089297,0.6111960916143524
143,-1.23893173179768,-0.27845802341767717
144,-1.0012651261086245,-0.04184584444041879
145,-0.7371082185782162,-0.8572800874457509
146,-0.4639957670047519,0.08651509970437403
147,2.0612230162389986,2.883114519595548
148,-0.4933526097009737,-0.26086779686586953
149,0.34023921656849687,-2.593848723818375
150,-0.8843495795720169,-0.6642221963113747
151,-1.5869354681573085,-2.021393638334043
152,-0.04414479139726163,0.7603650925634402
153,-2.5514848200001268,-0.5638056951108281
154,-1.0333703669813756,-2.463574389422744
155,-3.407089082192068,-0.7766881151178516
156,-2.778806567430251,-1.476830423309124
157,0.1574354202863765,0.27913955326234247
158,0.37022901557309507,-0.32850954267704324
159,-2.641584951746585,-1.2364127212667069
160,2.0559933517428544,2.8769779403040086
161,2.1769164404869055,-1.0022045902089542
162,-0.2219433822082854,-1.336745651452864
163,0.37614166669672955,-1.237417959473784
164,2.142372242968582,2.9869262555317473
165,-1.8694869307471957,-0.5698865517160738
166,-2.049439424451445,-0.363227364909525
167,1.9842797090667912,2.7385290251967094
168,0.007950353752740646,0.27653291337326363
169,-0.3591493477702356,0.14383201029395495
170,-1.1969648634443084,1.2181679608562554
171,-1.4569755678757208,0.05046480624948054
172,1.8569922156639451,0.20453126961989876
173,-1.2681937398811527,0.8537099977597062
